source,group,repository,revision,sample_offset_or_method,row_id,task_grounding,substantive_progress,evidence_and_correction,ending_and_handoff,training_signal,total,severe_defects,source_median,source_grade
penfever-traces/glm52-terminus2/exp_rpt_nemotron-cpp-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-36-nemotron-cpp-traces,2c05b57,33,36,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/exp_rpt_nemotron-cpp-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-36-nemotron-cpp-traces,2c05b57,33,37,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/exp_rpt_nemotron-cpp-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-36-nemotron-cpp-traces,2c05b57,33,38,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/exp_rpt_nemotron-cpp-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-36-nemotron-cpp-traces,2c05b57,33,39,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/exp_rpt_nemotron-cpp-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-36-nemotron-cpp-traces,2c05b57,33,40,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/exp_rpt_nemotron-cpp-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-36-nemotron-cpp-traces,2c05b57,33,41,2,2,0,2,2,8,,7.0,B
penfever-traces/glm52-terminus2/exp_rpt_nemotron-cpp-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-36-nemotron-cpp-traces,2c05b57,33,42,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/exp_rpt_nemotron-cpp-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-36-nemotron-cpp-traces,2c05b57,33,43,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-large-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-38-stack-pytest-large-v2-traces,d485d89,32,32,2,2,0,2,2,8,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-large-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-38-stack-pytest-large-v2-traces,d485d89,32,33,2,2,2,2,1,9,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-large-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-38-stack-pytest-large-v2-traces,d485d89,32,34,2,2,0,1,2,7,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-large-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-38-stack-pytest-large-v2-traces,d485d89,32,35,2,2,2,2,1,9,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-large-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-38-stack-pytest-large-v2-traces,d485d89,32,36,2,2,2,2,2,10,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-large-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-38-stack-pytest-large-v2-traces,d485d89,32,37,2,2,2,2,1,9,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-large-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-38-stack-pytest-large-v2-traces,d485d89,32,38,2,2,0,2,1,7,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-large-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-38-stack-pytest-large-v2-traces,d485d89,32,39,2,2,2,2,1,9,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-large-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-38-stack-pytest-large-v2-traces,d485d89,32,40,2,2,1,2,1,8,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-large-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-38-stack-pytest-large-v2-traces,d485d89,32,41,2,2,2,2,1,9,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-39-stack-pytest-v2-traces,d241909,69,69,2,2,1,2,1,8,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-39-stack-pytest-v2-traces,d241909,69,70,2,2,0,1,2,7,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-39-stack-pytest-v2-traces,d241909,69,71,2,2,2,2,1,9,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-39-stack-pytest-v2-traces,d241909,69,72,2,2,2,2,2,10,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-39-stack-pytest-v2-traces,d241909,69,73,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-39-stack-pytest-v2-traces,d241909,69,74,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-39-stack-pytest-v2-traces,d241909,69,75,2,2,2,2,2,10,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-39-stack-pytest-v2-traces,d241909,69,76,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-39-stack-pytest-v2-traces,d241909,69,77,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_stack-pytest-v2,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-39-stack-pytest-v2-traces,d241909,69,78,2,2,1,2,1,8,,9.0,A
penfever-traces/glm52-terminus2/exp_rpt_unitsyn-python-v3,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-13-unitsyn-traces,00faddb,21,21,2,2,2,2,1,9,,8.0,B
penfever-traces/glm52-terminus2/exp_rpt_unitsyn-python-v3,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-13-unitsyn-traces,00faddb,21,22,2,2,1,2,1,8,,8.0,B
penfever-traces/glm52-terminus2/exp_rpt_unitsyn-python-v3,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-13-unitsyn-traces,00faddb,21,23,2,2,1,2,2,9,,8.0,B
penfever-traces/glm52-terminus2/exp_rpt_unitsyn-python-v3,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-13-unitsyn-traces,00faddb,21,24,2,2,1,2,1,8,,8.0,B
penfever-traces/glm52-terminus2/exp_rpt_unitsyn-python-v3,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-13-unitsyn-traces,00faddb,21,25,2,2,1,1,2,8,,8.0,B
penfever-traces/glm52-terminus2/exp_rpt_unitsyn-python-v3,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-13-unitsyn-traces,00faddb,21,26,2,2,2,2,2,10,,8.0,B
penfever-traces/glm52-terminus2/exp_rpt_unitsyn-python-v3,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-13-unitsyn-traces,00faddb,21,27,2,2,1,2,2,9,,8.0,B
penfever-traces/glm52-terminus2/exp_rpt_unitsyn-python-v3,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-13-unitsyn-traces,00faddb,21,28,2,2,0,2,1,7,,8.0,B
penfever-traces/glm52-terminus2/exp_rpt_unitsyn-python-v3,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-13-unitsyn-traces,00faddb,21,29,2,2,1,1,2,8,,8.0,B
penfever-traces/glm52-terminus2/exp_rpt_unitsyn-python-v3,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-13-unitsyn-traces,00faddb,21,30,2,2,1,2,1,8,,8.0,B
penfever-traces/glm52-terminus2/nemotron-gym-agent-calendar,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-17-agent-calendar-traces,f75ec2a,14,14,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-agent-calendar,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-17-agent-calendar-traces,f75ec2a,14,15,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-agent-calendar,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-17-agent-calendar-traces,f75ec2a,14,16,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-agent-calendar,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-17-agent-calendar-traces,f75ec2a,14,17,2,2,0,2,2,8,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-agent-calendar,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-17-agent-calendar-traces,f75ec2a,14,18,2,2,0,2,2,8,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-agent-calendar,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-17-agent-calendar-traces,f75ec2a,14,19,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-agent-calendar,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-17-agent-calendar-traces,f75ec2a,14,20,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-agent-calendar,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-17-agent-calendar-traces,f75ec2a,14,21,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-agent-calendar,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-17-agent-calendar-traces,f75ec2a,14,22,2,2,0,2,2,8,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-agent-calendar,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-17-agent-calendar-traces,f75ec2a,14,23,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-instruction-following-structured,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-16-nemotron-instruction-traces,b33e975,41,41,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-instruction-following-structured,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-16-nemotron-instruction-traces,b33e975,41,42,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-instruction-following-structured,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-16-nemotron-instruction-traces,b33e975,41,43,2,2,0,2,2,8,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-instruction-following-structured,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-16-nemotron-instruction-traces,b33e975,41,44,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-instruction-following-structured,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-16-nemotron-instruction-traces,b33e975,41,45,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-instruction-following-structured,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-16-nemotron-instruction-traces,b33e975,41,46,2,2,1,2,1,8,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-instruction-following-structured,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-16-nemotron-instruction-traces,b33e975,41,47,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-instruction-following-structured,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-16-nemotron-instruction-traces,b33e975,41,48,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-instruction-following-structured,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-16-nemotron-instruction-traces,b33e975,41,49,2,2,0,2,2,8,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-instruction-following-structured,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-16-nemotron-instruction-traces,b33e975,41,50,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-knowledge-web-search-mcqa,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-19-knowledge-web-search-mcqa-traces,d2eb25c,52,52,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-knowledge-web-search-mcqa,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-19-knowledge-web-search-mcqa-traces,d2eb25c,52,53,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-knowledge-web-search-mcqa,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-19-knowledge-web-search-mcqa-traces,d2eb25c,52,54,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-knowledge-web-search-mcqa,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-19-knowledge-web-search-mcqa-traces,d2eb25c,52,55,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-knowledge-web-search-mcqa,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-19-knowledge-web-search-mcqa-traces,d2eb25c,52,56,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-knowledge-web-search-mcqa,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-19-knowledge-web-search-mcqa-traces,d2eb25c,52,57,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-knowledge-web-search-mcqa,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-19-knowledge-web-search-mcqa-traces,d2eb25c,52,59,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-knowledge-web-search-mcqa,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-19-knowledge-web-search-mcqa-traces,d2eb25c,52,60,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-knowledge-web-search-mcqa,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-19-knowledge-web-search-mcqa-traces,d2eb25c,52,61,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nemotron-gym-knowledge-web-search-mcqa,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-19-knowledge-web-search-mcqa-traces,d2eb25c,52,63,2,2,1,2,2,9,,9.0,A
penfever-traces/glm52-terminus2/nl2bash-tasks-cleaned-oracle,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-07-nl2bash-traces,602c6ec,14,14,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/nl2bash-tasks-cleaned-oracle,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-07-nl2bash-traces,602c6ec,14,15,2,2,0,2,2,8,,7.0,B
penfever-traces/glm52-terminus2/nl2bash-tasks-cleaned-oracle,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-07-nl2bash-traces,602c6ec,14,16,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/nl2bash-tasks-cleaned-oracle,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-07-nl2bash-traces,602c6ec,14,17,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/nl2bash-tasks-cleaned-oracle,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-07-nl2bash-traces,602c6ec,14,18,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/nl2bash-tasks-cleaned-oracle,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-07-nl2bash-traces,602c6ec,14,19,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/nl2bash-tasks-cleaned-oracle,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-07-nl2bash-traces,602c6ec,14,20,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/nl2bash-tasks-cleaned-oracle,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-07-nl2bash-traces,602c6ec,14,21,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/nl2bash-tasks-cleaned-oracle,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-07-nl2bash-traces,602c6ec,14,22,2,2,0,2,1,7,,7.0,B
penfever-traces/glm52-terminus2/nl2bash-tasks-cleaned-oracle,Penfever GLM 5.2 Terminus 2,penfever/glm52-datagen-r11-07-nl2bash-traces,602c6ec,14,23,2,2,0,2,1,7,,7.0,B
agenttrove,AgentTrove,open-thoughts/AgentTrove,b395a43,stratified accepted sample (ordinals recorded per row),25:79,2,2,1,2,1,8,,7.5,B
agenttrove,AgentTrove,open-thoughts/AgentTrove,b395a43,stratified accepted sample (ordinals recorded per row),34:225,2,2,0,1,1,6,,7.5,B
agenttrove,AgentTrove,open-thoughts/AgentTrove,b395a43,stratified accepted sample (ordinals recorded per row),35:20,2,2,1,2,1,8,,7.5,B
agenttrove,AgentTrove,open-thoughts/AgentTrove,b395a43,stratified accepted sample (ordinals recorded per row),25:81,2,2,1,2,1,8,,7.5,B
agenttrove,AgentTrove,open-thoughts/AgentTrove,b395a43,stratified accepted sample (ordinals recorded per row),34:226,2,2,1,1,1,7,,7.5,B
agenttrove,AgentTrove,open-thoughts/AgentTrove,b395a43,stratified accepted sample (ordinals recorded per row),35:21,2,2,1,2,1,8,,7.5,B
agenttrove,AgentTrove,open-thoughts/AgentTrove,b395a43,stratified accepted sample (ordinals recorded per row),25:82,2,2,1,2,1,8,,7.5,B
agenttrove,AgentTrove,open-thoughts/AgentTrove,b395a43,stratified accepted sample (ordinals recorded per row),34:227,2,2,0,1,1,6,,7.5,B
agenttrove,AgentTrove,open-thoughts/AgentTrove,b395a43,stratified accepted sample (ordinals recorded per row),35:22,2,1,1,2,1,7,,7.5,B
agenttrove,AgentTrove,open-thoughts/AgentTrove,b395a43,stratified accepted sample (ordinals recorded per row),25:83,2,1,0,2,1,6,,7.5,B
nemotron/dataset_adapters,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,"4 code, 3 math, 3 SWE rows from seeded (20260925) shuffled row-group scan in us-central2; stable IDs are file plus row offset; chat_id is the converted-content hash.",code.parquet#row=6,2,2,2,2,1,9,,8.0,B
nemotron/dataset_adapters,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,"4 code, 3 math, 3 SWE rows from seeded (20260925) shuffled row-group scan in us-central2; stable IDs are file plus row offset; chat_id is the converted-content hash.",code.parquet#row=7,2,2,2,2,1,9,,8.0,B
nemotron/dataset_adapters,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,"4 code, 3 math, 3 SWE rows from seeded (20260925) shuffled row-group scan in us-central2; stable IDs are file plus row offset; chat_id is the converted-content hash.",code.parquet#row=13,2,1,1,1,1,6,,8.0,B
nemotron/dataset_adapters,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,"4 code, 3 math, 3 SWE rows from seeded (20260925) shuffled row-group scan in us-central2; stable IDs are file plus row offset; chat_id is the converted-content hash.",code.parquet#row=22,2,2,1,2,1,8,,8.0,B
nemotron/dataset_adapters,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,"4 code, 3 math, 3 SWE rows from seeded (20260925) shuffled row-group scan in us-central2; stable IDs are file plus row offset; chat_id is the converted-content hash.",math.parquet#row=0,2,2,1,1,1,7,,8.0,B
nemotron/dataset_adapters,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,"4 code, 3 math, 3 SWE rows from seeded (20260925) shuffled row-group scan in us-central2; stable IDs are file plus row offset; chat_id is the converted-content hash.",math.parquet#row=1,2,2,2,2,1,9,,8.0,B
nemotron/dataset_adapters,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,"4 code, 3 math, 3 SWE rows from seeded (20260925) shuffled row-group scan in us-central2; stable IDs are file plus row offset; chat_id is the converted-content hash.",math.parquet#row=7,2,2,1,2,1,8,,8.0,B
nemotron/dataset_adapters,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,"4 code, 3 math, 3 SWE rows from seeded (20260925) shuffled row-group scan in us-central2; stable IDs are file plus row offset; chat_id is the converted-content hash.",swe.parquet#row=0,2,2,1,2,1,8,,8.0,B
nemotron/dataset_adapters,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,"4 code, 3 math, 3 SWE rows from seeded (20260925) shuffled row-group scan in us-central2; stable IDs are file plus row offset; chat_id is the converted-content hash.",swe.parquet#row=2,2,2,1,2,1,8,,8.0,B
nemotron/dataset_adapters,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,"4 code, 3 math, 3 SWE rows from seeded (20260925) shuffled row-group scan in us-central2; stable IDs are file plus row offset; chat_id is the converted-content hash.",swe.parquet#row=9,2,2,1,2,1,8,,8.0,B
nemotron/skill_based_easy,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_processing:20,2,2,1,1,1,7,,9.0,B
nemotron/skill_based_easy,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_processing:23,2,2,2,2,1,9,,9.0,B
nemotron/skill_based_easy,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_querying:20,2,1,1,2,1,7,,9.0,B
nemotron/skill_based_easy,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_querying:22,2,2,2,2,1,9,,9.0,B
nemotron/skill_based_easy,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_science:21,2,2,2,2,1,9,,9.0,B
nemotron/skill_based_easy,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_science:23,2,2,2,2,1,9,,9.0,B
nemotron/skill_based_easy,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,debugging:20,2,1,1,1,1,6,,9.0,B
nemotron/skill_based_easy,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,debugging:24,2,2,2,2,1,9,,9.0,B
nemotron/skill_based_easy,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,dependency_management:21,2,1,1,1,1,6,,9.0,B
nemotron/skill_based_easy,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,dependency_management:22,2,2,2,2,1,9,,9.0,B
nemotron/skill_based_medium,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_processing:20,2,1,0,0,1,4,,5.0,C
nemotron/skill_based_medium,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_processing:21,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_medium,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_querying:21,2,1,0,0,1,4,,5.0,C
nemotron/skill_based_medium,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_querying:23,2,2,2,2,1,9,,5.0,C
nemotron/skill_based_medium,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_science:20,2,2,2,2,1,9,,5.0,C
nemotron/skill_based_medium,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_science:22,2,2,2,2,1,9,,5.0,C
nemotron/skill_based_medium,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,debugging:20,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_medium,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,debugging:22,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_medium,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,dependency_management:20,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_medium,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,dependency_management:21,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_mixed,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_processing:20,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_mixed,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_processing:21,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_mixed,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_science:20,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_mixed,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,data_science:22,2,1,0,0,1,4,,5.0,C
nemotron/skill_based_mixed,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,debugging:20,2,0,0,0,0,2,,5.0,C
nemotron/skill_based_mixed,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,debugging:21,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_mixed,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,file_operations:20,2,2,1,1,1,7,,5.0,C
nemotron/skill_based_mixed,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,file_operations:21,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_mixed,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,scientific_computing:20,2,1,1,0,1,5,,5.0,C
nemotron/skill_based_mixed,Nemotron Terminal,nvidia/Nemotron-Terminal-Corpus,a1667c4,Accepted ordinals across five skill groups; 10 examples.,scientific_computing:21,2,0,0,0,0,2,,5.0,C
